MyParkData,TainanParkData,縣市,區,經緯度_X,經緯度_Y,公園名稱,編號,里別,面積_公頃,類別,座落位置,維護管理單位,使用分區,附註,鐵馬搖椅,雙座潛艇滑軌,天梯_爬梯,鏡子護欄,泡泡窗,方向盤,螺旋滑梯,海底峽谷爬梯,彈力蹺蹺板,蹺蹺板,攀爬梯_網狀爬架,盪鞦韆,溜滑梯,吊橋,親子木樁,沙坑,大型兒童遊具,中型兒童遊具,小型兒童遊具,轉轉拼圖,其他遊樂設施,使用告示牌_體健設施,單槓_引體向上,雙槓,高低槓,平行槓平行桿,三人扭腰器_長,三人扭腰器_圓_轉腰器,平步機,伸腰伸臂架_腰腹訓練器,壓腿器,太空漫步機_雙人漫步機,肩關節康復器_大轉輪,腰背按摩器,上肢牽引器,腹肌架_腹肌運動,太極揉推器,平衡木,撐體向上,跳躍運動,仰臥舉腿,上下階運動,左右側跳,伏地挺身,俯前坐,腿筋伸展,衝浪板_雙人浪板,吊環,雙向爬梯,天梯_雲梯,滑輪吊環,滾背伸展,仰臥起坐,垂直爬梯,划船器,其他體健設施,石椅,靠背石椅,木椅,靠背木椅,鋁椅,靠背鋁椅,塑鋼椅,靠背塑鋼椅,白鐵椅,靠背白鐵椅,白鐵管椅,靠背白鐵管椅,玻璃椅,其他休憩設施,對奕石桌椅_1_2,對奕石桌椅_1_4,熄菸筒,石桌椅_1_4,野餐桌椅,其他桌椅,木製涼亭,涼亭,瞭望台,花架,景觀壁燈,燈箱,高燈,矮燈,地底燈,橋樑,水龍頭,電源開關箱,身障斜坡,身障扶手,P型身障扶手,陰井_集水井,舞台,籃球場,網球場,羽球場,溜冰場,排球場,舉重館,槌球場,客家文化館,寵物新樂園沙坑,噴水池,管理單位說明,違規罰鍰,使用注意事項,公布欄,好望角,自行車路線圖,指示標誌,健康步道,垃圾桶,腳踏車架,腳踏車停車位,機車停車位,汽車停車位,殘障停車位,遊覽車停車位,擋車阻,公廁,便器_蹲式_男廁,便器_坐式_男廁,沖水器_腳踏式_男廁,沖水器_水箱型_男廁,垃圾桶_男廁,門_男廁,標誌_男廁,XA8身障扶手_男廁,身障間洗手台_男廁,小便區_男廁,小便斗_男廁,噴水器_按押式_男廁,噴水器_感應式_男廁,XB4身障扶手_男廁,煙蒂盒_男廁,洗手台區_男廁,鏡_男廁,水槽_男廁,水龍頭_男廁,給皂盒_男廁,衛生紙盒_男廁,XC7身障扶手_男廁,便器_蹲式_女廁,便器_坐式_女廁,沖水器_腳踏式_女廁,沖水器_水箱型_女廁,垃圾桶_女廁,門_女廁,標誌_女廁,YA8身障扶手_女廁,身障間洗手台_女廁,小便區_女廁,小便斗_女廁,噴水器_按押式_女廁,噴水器_感應式_女廁,YB4身障扶手_女廁,煙蒂盒_女廁,洗手台區_女廁,鏡_女廁,水槽_女廁_女廁,水龍頭_女廁,給皂盒_女廁,衛生紙盒_女廁,YC7身障扶手_女廁,門,窗,照明燈,公園空調_抽風機名稱,洗腳池,台電電箱數量,台電電箱面積m2,中華電信設備箱數量,中華電信設備箱面積m2,欣南瓦斯設備箱數量,欣南瓦斯設備箱面積m2,第四台業者設備箱數量,第四台業者設備箱面積m2,移動式廁間,使用告示牌_親子設施,搖搖椅,搖搖樂,攀岩牆,旋轉地球
,,臺南市,東區,120.243995,22.979065,裕敬公園(虎尾寮公兒E10),0001,裕聖里,0.435,鄰里公園,裕孝路&裕孝一街,東區區公所,鄰里,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,1,,,,1,3,,4,,,,,,,,,,,,,,1,,,,,,,,,,8,16,,,4,1,1,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,
,臺南市,東區,120.245278,22.981111,裕聖公園(虎尾寮公兒E8),0002,裕聖里,1.2900,區域公園,裕信三街&裕信路,公園管理科一股,大型,,,,,,,,,,,,,2,,,,,1,,,,,,,,1,,,1,,1,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,6,10,5,12,,,,,,,,,,,,1,1,,1,,,,,,,,20,,,,4,1,4,,,,,1,,,,,,2,,,,,,,1,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,
,臺南市,中西區,120.1915508,22.9916366,烏橋運河西岸公園(公11),0003,大涼里,0.12,鄰里公園,府前路二段239號旁巷內,中西區區公所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,臺南市,中西區,120.199332,22.991142,二府口公園(公71),0004,南美里,0.1326,鄰里公園,友愛市場後,中西區區公所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,臺南市,東區,120.240833,22.985833,千禧公園(公兒E13),0005,關聖里,0.79,鄰里公園,裕農三街&裕和二街,東區區公所,鄰里,,,,,,,,,,,,,,,,,,,,1,,,7,1,,,1,,,,1,,2,,,1,,1,,,,,1,1,,,,,,,1,,,,1,1,1,,,29,11,,,,,,,,,,,,,,1,,,1,,,,,1,32,,,,8,1,3,,1,,,,,,1,,,,,,,1,,4,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
,臺南市,東區,120.242778,22.982778,文聖公園(虎尾寮公兒E7),0006,文聖里,1.38,區域公園,裕忠路&裕文路,公園管理科一股,大型,,,,,,,,,,,,,,,,,,1,,,,,1,2,,,,,1,1,1,1,1,,,1,,1,,,,,,,,,,1,,,,,,2,,,,5,,14,21,,,,,,,,,,3,,,,,,,,,,3,,,30,,,,9,1,4,,4,,1,,,,,,,,,,,1,4,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
,臺南市,東區,120.236316,22.980101,東成公園(公兒E56),0007,虎尾里,0.16,鄰里公園,東成街150號,東區區公所,鄰里,,,,,,,,,,,1,,,,,,,,,1,,,,2,,,,,1,1,1,,1,,,1,,,,,,,,,,,,1,,,,,,,,,2,,,,4,,7,,,,8,,,,,,,,,1,,1,,,,,,8,,,,1,,1,,,,,,,,,,,,,,,1,,1,1,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,臺南市,東區,120.235252,22.981783,富農公園(公兒E55),0008,虎尾里,0.22,鄰里公園,富農街一段188巷,東區區公所,鄰里,,,,,,,,,,,1,,,,,,,,,1,,,,2,,,,,1,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,1,,,,,,12,,,,2,1,2,1,,,,,,,,,,,,,,,,1,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,臺南市,東區,120.246667,22.986389,關聖公園(公兒E5),0009,關聖里,0.92,鄰里公園,裕和五街&裕英街,東區區公所,鄰里,,,,,,,,,,1,,,1,,,,1,1,,,,,,2,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,25,6,,,,,,,,,,,,6,,1,,,1,,,,,,21,,,,9,1,4,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,
,臺南市,東區,120.23,22.975556,仁和公園(公兒E22),0010,崇善里,0.1,鄰里公園,仁和路70號,東區區公所,鄰里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,1,,,,,27,,,,4,1,3,,,,,,,,,,,,,,,,3,,,,,,,,,,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,臺南市,東區,120.232261,22.976944,和平公園(公兒E25),0011,和平里,1.0891,鄰里公園,文化一街,公園管理科一股,鄰里,,,,,,,,,,,,,,,,,,,1,,,,1,4,,,,,,,,,2,,,2,,1,,,,,,,,,,,,,,,,,,,,11,,,13,,,,,,,,,,,,,,2,1,,,,,,,,10,,,,5,1,2,,,,,,,,,,,,,,,,2,,1,,,,,3,,,,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
